,Date_colect,station,Tmax.mean,Tmax.std,Tmax.50%,Tmax.mean-median,Tmax.outliers_low,Tmax.outliers_high,Tmin.mean,Tmin.std,Tmin.50%,Tmin.mean-median,Tmin.outliers_low,Tmin.outliers_high,Tavg.mean,Tavg.std,Tavg.50%,Tavg.mean-median,Tavg.outliers_low,Tavg.outliers_high,DewPoint.mean,DewPoint.std,DewPoint.50%,DewPoint.mean-median,DewPoint.outliers_low,DewPoint.outliers_high,WetBulb.mean,WetBulb.std,WetBulb.50%,WetBulb.mean-median,WetBulb.outliers_low,WetBulb.outliers_high,Heat.mean,Heat.std,Heat.50%,Heat.mean-median,Heat.outliers_low,Heat.outliers_high,Cool.mean,Cool.std,Cool.50%,Cool.mean-median,Cool.outliers_low,Cool.outliers_high,PrecipTotal.mean,PrecipTotal.std,PrecipTotal.50%,PrecipTotal.mean-median,PrecipTotal.outliers_low,PrecipTotal.outliers_high,StnPressure.mean,StnPressure.std,StnPressure.50%,StnPressure.mean-median,StnPressure.outliers_low,StnPressure.outliers_high,ResultSpeed.mean,ResultSpeed.std,ResultSpeed.50%,ResultSpeed.mean-median,ResultSpeed.outliers_low,ResultSpeed.outliers_high,ResultDir.mean,ResultDir.std,ResultDir.50%,ResultDir.mean-median,ResultDir.outliers_low,ResultDir.outliers_high,AvgSpeed.mean,AvgSpeed.std,AvgSpeed.50%,AvgSpeed.mean-median,AvgSpeed.outliers_low,AvgSpeed.outliers_high,weather_type_Norm.mean
0,2009-07-31,2,79.07142857142857,4.598733700525792,79.5,-0.4285714285714306,1,0,63.214285714285715,3.309161442200947,64.0,-0.7857142857142847,0,0,71.42857142857143,3.735778895497425,73.0,-1.5714285714285694,1,0,57.0,3.5518142709585216,58.0,-1.0,0,0,62.785714285714285,3.166618468883255,63.5,-0.7142857142857153,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,6.5,3.5895146447138764,8.0,-1.5,0,0,0.02464285714285715,0.054542301357411,0.0025,0.02214285714285715,0,1,29.245714285714282,0.1101547363215308,29.21,0.035714285714281147,0,0,6.192857142857142,3.0917916851197824,6.35,-0.15714285714285747,0,0,18.428571428571427,10.889050857234004,23.0,-4.571428571428573,0,0,7.714285714285714,2.031618204159563,7.1,0.6142857142857148,0,0,0.6428571428571429
0,2009-07-31,2,79.07142857142857,4.598733700525792,79.5,-0.4285714285714306,1,0,63.214285714285715,3.309161442200947,64.0,-0.7857142857142847,0,0,71.42857142857143,3.735778895497425,73.0,-1.5714285714285694,1,0,57.0,3.5518142709585216,58.0,-1.0,0,0,62.785714285714285,3.166618468883255,63.5,-0.7142857142857153,0,0,0.07142857142857142,0.2672612419124243,0.0,0.07142857142857142,0,1,6.5,3.5895146447138764,8.0,-1.5,0,0,0.02464285714285715,0.054542301357411,0.0025,0.02214285714285715,0,1,29.245714285714282,0.1101547363215308,29.21,0.035714285714281147,0,0,6.192857142857142,3.0917916851197824,6.35,-0.15714285714285747,0,0,18.428571428571427,10.889050857234004,23.0,-4.571428571428573,0,0,7.714285714285714,2.031618204159563,7.1,0.6142857142857148,0,0,0.6428571428571429
0,2009-08-07,2,81.64285714285714,3.2011330411672594,81.5,0.1428571428571388,1,0,64.64285714285714,3.0027459959982488,65.5,-0.8571428571428612,1,0,73.42857142857143,2.680823229310949,73.0,0.4285714285714306,0,0,57.642857142857146,3.914610558430535,59.0,-1.357142857142854,0,0,63.857142857142854,2.7416206003901262,64.0,-0.1428571428571459,0,0,0.0,0.0,0.0,0.0,0,0,8.428571428571429,2.6808232293109495,8.0,0.4285714285714288,0,0,0.02214285714285714,0.0511300861947808,0.0025,0.019642857142857142,0,1,29.22428571428571,0.09889499370655627,29.205,0.019285714285711464,0,1,6.8357142857142845,3.0653415276798572,6.35,0.4857142857142849,0,0,19.571428571428573,9.411239481143202,23.0,-3.428571428571427,0,0,8.242857142857144,2.085375555815117,8.05,0.19285714285714306,0,0,0.7142857142857143
0,2009-08-07,2,81.64285714285714,3.2011330411672594,81.5,0.1428571428571388,1,0,64.64285714285714,3.0027459959982488,65.5,-0.8571428571428612,1,0,73.42857142857143,2.680823229310949,73.0,0.4285714285714306,0,0,57.642857142857146,3.914610558430535,59.0,-1.357142857142854,0,0,63.857142857142854,2.7416206003901262,64.0,-0.1428571428571459,0,0,0.0,0.0,0.0,0.0,0,0,8.428571428571429,2.6808232293109495,8.0,0.4285714285714288,0,0,0.02214285714285714,0.0511300861947808,0.0025,0.019642857142857142,0,1,29.22428571428571,0.09889499370655627,29.205,0.019285714285711464,0,1,6.8357142857142845,3.0653415276798572,6.35,0.4857142857142849,0,0,19.571428571428573,9.411239481143202,23.0,-3.428571428571427,0,0,8.242857142857144,2.085375555815117,8.05,0.19285714285714306,0,0,0.7142857142857143
0,2009-08-13,2,82.28571428571429,5.060078616424413,81.5,0.7857142857142918,0,0,66.07142857142857,4.681621772162123,65.5,0.5714285714285694,0,1,74.5,4.502136245076416,73.0,1.5,0,1,59.92857142857143,6.244558070392611,59.0,0.9285714285714306,0,1,65.28571428571429,4.713786187321209,63.0,2.285714285714292,0,1,0.0,0.0,0.0,0.0,0,0,9.5,4.502136245076416,8.0,1.5,0,1,0.028928571428571432,0.06306829544319309,0.0,0.028928571428571432,0,1,29.305714285714288,0.0905295774628623,29.29,0.015714285714288678,0,0,6.942857142857141,3.2150402044894424,6.15,0.7928571428571409,0,0,16.642857142857142,9.262057778145971,21.0,-4.357142857142858,0,0,8.385714285714286,2.4731969789532124,7.800000000000001,0.5857142857142854,0,0,0.7142857142857143
0,2009-08-25,2,81.28571428571429,6.182214831254266,81.5,-0.2142857142857082,1,0,64.0,4.771711513621792,64.0,0.0,0,0,73.0,5.218310955737424,73.0,0.0,0,0,59.642857142857146,4.651007216922817,60.0,-0.3571428571428541,0,0,64.57142857142857,4.070801956792859,65.5,-0.9285714285714306,0,0,0.07142857142857142,0.2672612419124244,0.0,0.07142857142857142,0,1,8.071428571428571,5.090931389989697,8.0,0.07142857142857117,0,0,0.11714285714285713,0.21801300495537035,0.0,0.11714285714285713,0,2,29.330000000000002,0.1397250046451137,29.36,-0.029999999999997584,1,0,6.9071428571428575,2.771965225032812,6.199999999999999,0.7071428571428582,0,0,18.642857142857142,9.410363704711154,21.0,-2.3571428571428577,0,0,8.471428571428572,2.5153157230878964,8.25,0.22142857142857153,0,0,0.6428571428571429
0,2009-08-25,2,81.28571428571429,6.182214831254266,81.5,-0.2142857142857082,1,0,64.0,4.771711513621792,64.0,0.0,0,0,73.0,5.218310955737424,73.0,0.0,0,0,59.642857142857146,4.651007216922817,60.0,-0.3571428571428541,0,0,64.57142857142857,4.070801956792859,65.5,-0.9285714285714306,0,0,0.07142857142857142,0.2672612419124244,0.0,0.07142857142857142,0,1,8.071428571428571,5.090931389989697,8.0,0.07142857142857117,0,0,0.11714285714285713,0.21801300495537035,0.0,0.11714285714285713,0,2,29.330000000000002,0.1397250046451137,29.36,-0.029999999999997584,1,0,6.9071428571428575,2.771965225032812,6.199999999999999,0.7071428571428582,0,0,18.642857142857142,9.410363704711154,21.0,-2.3571428571428577,0,0,8.471428571428572,2.5153157230878964,8.25,0.22142857142857153,0,0,0.6428571428571429
0,2009-09-14,2,75.85714285714286,3.5918099756388697,77.0,-1.1428571428571388,1,0,59.285714285714285,5.876008213700227,59.5,-0.2142857142857153,0,0,67.85714285714286,4.521013209399021,69.0,-1.1428571428571388,1,0,56.5,5.487748592581899,58.0,-1.5,1,0,61.285714285714285,4.304355065218544,62.5,-1.2142857142857153,1,0,0.9285714285714286,2.092634913003432,0.0,0.9285714285714286,0,1,3.7857142857142856,2.9135907380774997,4.0,-0.2142857142857144,0,0,0.0010714285714285715,0.0028946711176091973,0.0,0.0010714285714285715,0,1,29.506428571428568,0.06209262843119541,29.49,0.016428571428569683,0,1,5.064285714285714,1.5755864074916768,5.25,-0.18571428571428594,0,0,6.071428571428571,1.542439911024374,6.0,0.07142857142857117,0,0,5.835714285714286,1.4626672910801022,6.25,-0.4142857142857137,0,0,0.35714285714285715
0,2009-09-14,2,75.85714285714286,3.5918099756388697,77.0,-1.1428571428571388,1,0,59.285714285714285,5.876008213700227,59.5,-0.2142857142857153,0,0,67.85714285714286,4.521013209399021,69.0,-1.1428571428571388,1,0,56.5,5.487748592581899,58.0,-1.5,1,0,61.285714285714285,4.304355065218544,62.5,-1.2142857142857153,1,0,0.9285714285714286,2.092634913003432,0.0,0.9285714285714286,0,1,3.7857142857142856,2.9135907380774997,4.0,-0.2142857142857144,0,0,0.0010714285714285715,0.0028946711176091973,0.0,0.0010714285714285715,0,1,29.506428571428568,0.06209262843119541,29.49,0.016428571428569683,0,1,5.064285714285714,1.5755864074916768,5.25,-0.18571428571428594,0,0,6.071428571428571,1.542439911024374,6.0,0.07142857142857117,0,0,5.835714285714286,1.4626672910801022,6.25,-0.4142857142857137,0,0,0.35714285714285715
0,2009-09-17,2,77.92857142857143,3.075068122179402,78.0,-0.0714285714285694,1,1,61.57142857142857,3.567250303143127,62.0,-0.4285714285714306,0,0,70.0,2.449489742783178,70.0,0.0,0,0,58.214285714285715,2.991746889452624,58.5,-0.2857142857142847,0,0,62.92857142857143,2.1290765681316,63.5,-0.5714285714285694,0,0,0.0,0.0,0.0,0.0,0,0,5.0,2.449489742783178,5.0,0.0,0,0,0.0010714285714285715,0.0028946711176091973,0.0,0.0010714285714285715,0,1,29.475,0.04895052447271451,29.475,0.0,0,0,5.614285714285715,2.6685798997441847,6.05,-0.43571428571428505,0,1,6.285714285714286,2.584824690635456,6.0,0.2857142857142856,0,1,6.450000000000001,2.4837161983298643,6.65,-0.1999999999999993,0,1,0.35714285714285715
0,2009-09-25,2,75.85714285714286,4.638586370488698,76.0,-0.1428571428571388,0,0,59.714285714285715,4.084277008396796,61.5,-1.7857142857142847,0,0,68.07142857142857,3.02462421605588,68.0,0.0714285714285694,0,0,57.857142857142854,3.958576722804507,57.0,0.8571428571428541,0,0,62.0,2.660248687044705,62.0,0.0,0,0,0.2857142857142857,0.726273039202563,0.0,0.2857142857142857,0,2,3.357142857142857,2.560262692565951,3.0,0.3571428571428572,0,0,0.03535714285714286,0.11695601220633675,0.0,0.03535714285714286,0,1,29.448571428571427,0.07674705134472522,29.47,-0.02142857142857224,0,0,4.664285714285714,2.8275042386847486,4.45,0.21428571428571352,0,1,10.714285714285714,8.090151386132986,8.0,2.7142857142857135,0,1,6.0928571428571425,2.492593424131176,5.65,0.44285714285714217,0,1,0.5
0,2011-06-10,2,81.5,12.684029934709843,86.0,-4.5,0,0,60.714285714285715,8.712754324097972,62.5,-1.7857142857142847,1,0,71.42857142857143,10.478654388908806,73.5,-2.0714285714285694,1,0,57.42857142857143,7.8516464291479435,60.5,-3.0714285714285694,1,0,63.0,7.9711016514947,64.5,-1.5,1,0,2.0,4.278748918514886,0.0,2.0,0,1,8.428571428571429,7.428782752700013,8.5,-0.07142857142857117,0,0,0.33714285714285713,0.6060994913432888,0.01,0.3271428571428571,0,1,29.322857142857146,0.11605228075368441,29.335,-0.012142857142855235,0,0,7.721428571428571,3.264772007925862,8.35,-0.628571428571429,0,0,16.142857142857142,8.037002338770755,18.5,-2.3571428571428577,0,0,9.485714285714282,2.5428201009772726,9.85,-0.36428571428571743,0,0,0.42857142857142855
0,2011-06-17,2,79.92857142857143,11.59220086433637,79.0,0.9285714285714306,0,0,59.5,7.408415173612734,57.5,2.0,0,1,70.07142857142857,9.194181150758725,70.0,0.0714285714285694,0,0,56.357142857142854,6.8792569238382,57.5,-1.142857142857146,1,0,61.92857142857143,6.787593724688342,62.0,-0.0714285714285694,0,0,1.5714285714285714,2.533294775106604,0.0,1.5714285714285714,0,1,6.642857142857143,7.458677371482705,5.0,1.6428571428571432,0,1,0.35428571428571426,0.5961635589425011,0.065,0.28928571428571426,0,1,29.287857142857142,0.11768135408339392,29.299999999999997,-0.012142857142855235,0,0,7.228571428571429,2.3016477614053845,7.8,-0.5714285714285712,1,0,13.0,9.454343731037886,12.5,0.5,0,0,9.071428571428571,2.1123914888575466,8.899999999999999,0.1714285714285726,1,0,0.5
0,2011-06-24,2,76.07142857142857,7.300835418100987,76.0,0.0714285714285694,0,0,60.5,6.1862129586064825,62.5,-2.0,0,0,68.57142857142857,6.39367819640001,69.5,-0.9285714285714306,0,0,57.92857142857143,7.898045383455383,59.5,-1.5714285714285694,0,0,62.214285714285715,6.277904739010294,63.0,-0.7857142857142847,0,0,1.2857142857142858,2.4629117048595273,0.0,1.2857142857142858,0,1,4.857142857142857,4.62197331911786,4.5,0.35714285714285676,0,1,0.19928571428571426,0.3799081728263025,0.025,0.17428571428571427,0,1,29.164999999999996,0.1633660354494214,29.14,0.024999999999995026,0,0,7.8357142857142845,2.859695288462941,7.9,-0.06428571428571583,0,0,12.285714285714286,8.55235974119758,11.5,0.7857142857142865,0,0,9.014285714285716,2.7433435923948837,8.899999999999999,0.11428571428571743,0,0,0.42857142857142855
0,2011-06-24,2,76.07142857142857,7.300835418100987,76.0,0.0714285714285694,0,0,60.5,6.1862129586064825,62.5,-2.0,0,0,68.57142857142857,6.39367819640001,69.5,-0.9285714285714306,0,0,57.92857142857143,7.898045383455383,59.5,-1.5714285714285694,0,0,62.214285714285715,6.277904739010294,63.0,-0.7857142857142847,0,0,1.2857142857142858,2.4629117048595273,0.0,1.2857142857142858,0,1,4.857142857142857,4.62197331911786,4.5,0.35714285714285676,0,1,0.19928571428571426,0.3799081728263025,0.025,0.17428571428571427,0,1,29.164999999999996,0.1633660354494214,29.14,0.024999999999995026,0,0,7.8357142857142845,2.859695288462941,7.9,-0.06428571428571583,0,0,12.285714285714286,8.55235974119758,11.5,0.7857142857142865,0,0,9.014285714285716,2.7433435923948837,8.899999999999999,0.11428571428571743,0,0,0.42857142857142855
0,2011-06-30,2,79.42857142857143,5.094707445579575,80.0,-0.5714285714285694,1,0,64.35714285714286,2.7063214561791846,64.0,0.3571428571428612,0,0,72.14285714285714,3.4386299341708497,72.5,-0.3571428571428612,1,1,59.785714285714285,5.618356883105065,60.0,-0.2142857142857153,0,0,64.5,3.995189414976274,64.0,0.5,0,1,0.07142857142857142,0.26726124191242434,0.0,0.07142857142857142,0,1,7.214285714285714,3.2623392133340667,7.5,-0.2857142857142856,1,1,0.11107142857142858,0.32463102470004657,0.0025,0.10857142857142858,0,1,29.149285714285707,0.1403547311259959,29.14,0.009285714285706348,0,0,7.214285714285715,3.0988477121112523,6.55,0.6642857142857155,0,0,17.285714285714285,8.352139950829473,17.0,0.2857142857142847,0,0,8.571428571428573,2.7830333676179175,8.649999999999999,-0.07857142857142563,0,0,0.5
0,2011-07-11,2,86.64285714285714,4.516757565012639,87.5,-0.8571428571428612,0,0,68.07142857142857,3.338914741102511,67.0,1.0714285714285694,0,1,77.64285714285714,3.4553669037542796,78.0,-0.3571428571428612,0,0,59.357142857142854,5.596800498872176,59.5,-0.1428571428571459,0,1,66.28571428571429,3.7504578475079637,67.0,-0.7142857142857082,0,1,0.0,0.0,0.0,0.0,0,0,12.642857142857142,3.45536690375428,13.0,-0.35714285714285765,0,0,0.018214285714285714,0.04007719200095385,0.0,0.018214285714285714,0,1,29.29642857142857,0.06368276458740246,29.31,-0.013571428571427901,1,0,5.914285714285714,2.1360845355128486,5.550000000000001,0.364285714285713,0,1,14.571428571428571,8.950412845779244,17.0,-2.428571428571429,0,0,7.449999999999998,1.8450557631764872,7.199999999999999,0.2499999999999991,0,0,0.5
0,2011-07-15,2,86.92857142857143,5.060621514190733,88.0,-1.0714285714285694,1,0,68.85714285714286,3.05984270227039,69.0,-0.1428571428571388,0,1,78.14285714285714,3.59180997563887,79.0,-0.8571428571428612,1,0,60.357142857142854,5.95634300372485,59.5,0.8571428571428541,0,0,67.14285714285714,4.054572781386522,67.5,-0.3571428571428612,0,0,0.0,0.0,0.0,0.0,0,0,13.142857142857142,3.59180997563887,14.0,-0.8571428571428577,1,0,0.016071428571428573,0.037630724528919565,0.0,0.016071428571428573,0,1,29.29642857142857,0.05678666458531659,29.31,-0.013571428571427901,1,0,6.057142857142857,2.4638039025721326,5.35,0.7071428571428573,0,1,12.142857142857142,8.672300225937246,8.0,4.142857142857142,0,0,7.564285714285715,1.99984889539075,7.199999999999999,0.36428571428571566,0,1,0.5
0,2011-07-25,2,90.35714285714286,7.417309722297129,90.0,0.3571428571428612,1,0,73.07142857142857,5.136060832887484,71.5,1.5714285714285694,0,0,82.03571428571429,5.878462271829146,81.0,1.0357142857142918,1,0,66.92857142857143,6.256864362310537,69.5,-2.5714285714285694,0,0,71.78571428571429,4.9950524972766255,73.5,-1.7142857142857082,0,0,0.0,0.0,0.0,0.0,0,0,15.571428571428571,7.324503508658567,15.0,0.5714285714285712,1,0,0.024642857142857143,0.048136995436673546,0.0,0.024642857142857143,0,2,29.28714285714286,0.08632929544915352,29.299999999999997,-0.012857142857136239,0,0,5.478571428571428,3.3266242005114686,5.3,0.17857142857142794,0,0,15.857142857142858,8.20747448138813,19.5,-3.6428571428571423,0,0,7.828571428571429,2.588265998525051,7.6,0.22857142857142954,1,0,0.42857142857142855
0,2011-08-05,2,89.28571428571429,4.339949865512831,89.0,0.2857142857142918,0,1,72.21428571428571,2.1547290184283363,72.5,-0.2857142857142918,1,0,81.03571428571429,2.4531321087249136,80.5,0.5357142857142918,1,0,68.21428571428571,2.887068553942708,69.0,-0.7857142857142918,1,0,72.28571428571429,2.2677868380553634,72.0,0.2857142857142918,0,1,0.0,0.0,0.0,0.0,0,0,14.571428571428571,4.685727686928035,15.0,-0.4285714285714288,1,0,0.06214285714285715,0.11628404027199098,0.0075,0.05464285714285715,0,1,29.273571428571437,0.08740772214232463,29.270000000000003,0.0035714285714334437,1,0,4.142857142857143,2.58031431767953,3.65,0.4928571428571433,0,1,15.5,9.653616301278381,18.0,-2.5,0,1,6.785714285714286,1.9712772676450327,6.4,0.38571428571428523,0,0,0.35714285714285715
0,2011-08-19,2,82.07142857142857,3.124697787584627,82.5,-0.4285714285714306,1,0,65.78571428571429,4.3177375027735465,65.5,0.2857142857142918,0,0,74.14285714285714,3.3248977510511586,74.0,0.1428571428571388,0,0,61.214285714285715,5.618356883105066,61.0,0.2142857142857153,0,0,66.07142857142857,3.9509353462047576,66.0,0.0714285714285694,0,0,0.0,0.0,0.0,0.0,0,0,9.142857142857142,3.3248977510511586,9.0,0.14285714285714235,0,0,0.1732142857142857,0.30951330990926545,0.0025,0.1707142857142857,0,1,29.23,0.11163126113028744,29.270000000000003,-0.0400000000000027,0,0,4.999999999999999,3.232289019826709,4.0,0.9999999999999991,0,1,18.0,10.575734198917532,20.0,-2.0,0,0,6.664285714285714,2.7844643575096732,5.9,0.7642857142857133,0,1,0.5
0,2011-08-26,2,81.78571428571429,4.317737502773547,82.0,-0.2142857142857082,0,1,65.28571428571429,3.2916811563644552,65.5,-0.2142857142857082,0,0,73.85714285714286,3.2547513873422944,74.0,-0.1428571428571388,0,1,60.42857142857143,3.390354774135812,60.5,-0.0714285714285694,0,1,65.42857142857143,2.4405007592795287,64.5,0.9285714285714306,0,0,0.0,0.0,0.0,0.0,0,0,8.857142857142858,3.2547513873422953,9.0,-0.14285714285714235,0,1,0.1242857142857143,0.27187990238096177,0.0,0.1242857142857143,0,1,29.27642857142857,0.08819620983109965,29.285,-0.008571428571428896,1,0,5.214285714285714,3.1544491516823423,5.0,0.2142857142857144,0,1,17.5,9.82735585378504,18.5,-1.0,0,0,6.978571428571429,2.742592420833469,6.6,0.378571428571429,0,1,0.5714285714285714
0,2011-09-12,2,78.71428571428571,9.25226435011428,77.0,1.7142857142857082,0,0,63.285714285714285,7.0974380147787395,61.5,1.7857142857142847,0,1,71.21428571428571,7.982467050967403,69.0,2.214285714285708,0,1,57.92857142857143,8.052369796566682,58.0,-0.0714285714285694,0,0,63.142857142857146,6.992932067530679,62.5,0.6428571428571459,0,0,0.6428571428571429,1.4990839693802167,0.0,0.6428571428571429,0,1,6.857142857142857,7.209578488235077,4.0,2.8571428571428568,0,1,0.029642857142857144,0.04720920239962534,0.005,0.024642857142857143,0,1,29.337857142857136,0.08404930525760242,29.335,0.0028571428571346758,0,0,7.442857142857144,5.232548178427069,5.85,1.5928571428571443,0,0,15.571428571428571,11.01547363215306,16.0,-0.4285714285714288,0,0,8.785714285714286,4.5625325529472445,7.1,1.6857142857142868,0,0,0.5714285714285714
0,2011-09-16,2,74.64285714285714,10.081263221038727,74.0,0.6428571428571388,0,0,59.714285714285715,8.712754324097972,59.0,0.7142857142857153,0,1,67.28571428571429,9.243946638235718,67.0,0.2857142857142918,0,1,54.357142857142854,9.295219142177277,55.0,-0.6428571428571459,1,0,59.92857142857143,7.819741149702568,61.0,-1.0714285714285694,0,0,2.357142857142857,4.360789322643725,0.0,2.357142857142857,0,2,4.642857142857143,6.546956343419235,2.0,2.6428571428571432,0,1,0.025,0.04775739974882669,0.005,0.02,0,1,29.36285714285714,0.12886657210694105,29.335,0.02785714285714036,0,1,7.985714285714287,4.991509274274148,7.550000000000001,0.43571428571428594,0,0,20.071428571428573,12.862971816654344,21.5,-1.428571428571427,0,0,9.37857142857143,4.273924258971909,8.7,0.6785714285714306,0,0,0.5
0,2011-09-16,2,74.64285714285714,10.081263221038727,74.0,0.6428571428571388,0,0,59.714285714285715,8.712754324097972,59.0,0.7142857142857153,0,1,67.28571428571429,9.243946638235718,67.0,0.2857142857142918,0,1,54.357142857142854,9.295219142177277,55.0,-0.6428571428571459,1,0,59.92857142857143,7.819741149702568,61.0,-1.0714285714285694,0,0,2.357142857142857,4.360789322643725,0.0,2.357142857142857,0,2,4.642857142857143,6.546956343419235,2.0,2.6428571428571432,0,1,0.025,0.04775739974882669,0.005,0.02,0,1,29.36285714285714,0.12886657210694105,29.335,0.02785714285714036,0,1,7.985714285714287,4.991509274274148,7.550000000000001,0.43571428571428594,0,0,20.071428571428573,12.862971816654344,21.5,-1.428571428571427,0,0,9.37857142857143,4.273924258971909,8.7,0.6785714285714306,0,0,0.5
0,2011-09-23,2,70.35714285714286,8.408851955456893,70.5,-0.1428571428571388,0,0,55.07142857142857,5.863371118999793,56.0,-0.9285714285714306,0,0,62.857142857142854,6.814657763935063,63.0,-0.1428571428571459,0,0,51.357142857142854,8.270495686541338,54.0,-2.642857142857146,0,0,56.714285714285715,6.450146944403329,57.5,-0.7857142857142847,0,0,3.857142857142857,4.753252212265472,2.0,1.8571428571428572,0,0,1.7142857142857142,3.099095933396642,0.0,1.7142857142857142,0,1,0.06357142857142857,0.13572353930280157,0.0025,0.06107142857142857,0,2,29.398571428571433,0.14464051687158458,29.335,0.06357142857143216,0,0,5.935714285714286,2.6075650719388777,6.25,-0.31428571428571406,1,0,21.071428571428573,9.127003769156547,23.5,-2.428571428571427,0,0,7.057142857142857,2.385441189870266,7.5,-0.44285714285714306,1,0,0.42857142857142855
0,2011-09-30,2,65.57142857142857,4.237457251234986,64.5,1.0714285714285694,0,1,52.714285714285715,2.6726124191242437,53.0,-0.2857142857142847,0,0,59.357142857142854,3.07863963107441,59.0,0.3571428571428541,0,0,49.857142857142854,5.111933893534631,50.0,-0.1428571428571459,1,0,54.07142857142857,3.2690691621336474,54.5,-0.4285714285714306,1,0,5.642857142857143,3.07863963107441,6.0,-0.35714285714285676,0,0,0.0,0.0,0.0,0.0,0,0,0.17678571428571427,0.2492419826876402,0.08,0.09678571428571427,0,1,29.288571428571426,0.20064730414172147,29.305,-0.016428571428573235,0,0,5.950000000000001,2.729821070495844,5.75,0.20000000000000107,0,0,19.0,9.679478689077614,18.0,1.0,0,0,7.65,2.665376290363289,6.9,0.75,0,0,0.2857142857142857
0,2013-06-07,2,70.64285714285714,8.949491974040011,70.0,0.6428571428571388,0,0,54.07142857142857,8.48042348102867,55.0,-0.9285714285714306,0,0,62.714285714285715,8.352139950829473,61.0,1.7142857142857153,0,0,50.42857142857143,10.86075706182787,48.0,2.4285714285714306,0,0,56.0,8.805592628464114,54.0,2.0,0,0,4.857142857142857,5.303948353054366,4.0,0.8571428571428568,0,0,2.5714285714285716,3.8373525672362616,0.0,2.5714285714285716,0,2,0.23214285714285712,0.580476310673181,0.015,0.21714285714285714,0,1,29.335,0.19863960407655964,29.295,0.03999999999999915,0,0,7.399999999999999,3.5161167391138943,7.7,-0.3000000000000016,0,0,11.0,6.850042111044057,9.0,2.0,0,0,8.657142857142857,3.0078651477838476,8.65,0.007142857142856229,0,0,0.35714285714285715
0,2013-06-14,2,74.35714285714286,7.099373134375943,74.5,-0.1428571428571388,0,0,56.0,6.667948594698257,57.0,-1.0,1,0,65.42857142857143,6.417695317387168,66.0,-0.5714285714285694,0,0,52.07142857142857,8.65104960918959,50.5,1.5714285714285694,0,0,58.07142857142857,6.6154165601068735,57.0,1.0714285714285694,0,0,2.5,3.5027461753930687,0.0,2.5,0,1,2.9285714285714284,3.6260655879826067,1.0,1.9285714285714284,0,1,0.14964285714285713,0.24485839145949617,0.01,0.13964285714285712,0,1,29.244999999999994,0.11863000009726433,29.245,-7.105427357601002e-15,0,0,6.5,3.8769536018334336,5.85,0.6500000000000004,0,0,9.142857142857142,7.294435633329778,6.5,2.6428571428571423,0,0,7.985714285714286,3.096612825170591,8.0,-0.014285714285714235,0,0,0.35714285714285715
0,2013-06-14,2,74.35714285714286,7.099373134375943,74.5,-0.1428571428571388,0,0,56.0,6.667948594698257,57.0,-1.0,1,0,65.42857142857143,6.417695317387168,66.0,-0.5714285714285694,0,0,52.07142857142857,8.65104960918959,50.5,1.5714285714285694,0,0,58.07142857142857,6.6154165601068735,57.0,1.0714285714285694,0,0,2.5,3.5027461753930687,0.0,2.5,0,1,2.9285714285714284,3.6260655879826067,1.0,1.9285714285714284,0,1,0.14964285714285713,0.24485839145949617,0.01,0.13964285714285712,0,1,29.244999999999994,0.11863000009726433,29.245,-7.105427357601002e-15,0,0,6.5,3.8769536018334336,5.85,0.6500000000000004,0,0,9.142857142857142,7.294435633329778,6.5,2.6428571428571423,0,0,7.985714285714286,3.096612825170591,8.0,-0.014285714285714235,0,0,0.35714285714285715
0,2013-06-21,2,78.71428571428571,6.62661964444074,78.5,0.2142857142857082,0,0,59.357142857142854,4.550691289111052,59.5,-0.1428571428571459,1,1,69.21428571428571,5.086612465445581,69.5,-0.2857142857142918,0,0,54.357142857142854,7.01215585040219,54.5,-0.1428571428571459,0,0,60.785714285714285,5.101712705305202,62.5,-1.7142857142857153,0,0,0.5714285714285714,1.283881477532739,0.0,0.5714285714285714,0,1,4.785714285714286,4.2819580608834595,4.5,0.2857142857142856,0,0,0.11285714285714288,0.23019819458720525,0.005,0.10785714285714287,0,1,29.279285714285713,0.10702007616936515,29.270000000000003,0.0092857142857099,0,0,6.357142857142857,3.2811147931327067,6.0,0.35714285714285676,0,0,11.214285714285714,9.233538961754682,7.0,4.2142857142857135,0,0,7.885714285714287,2.645128219331399,7.5,0.385714285714287,0,1,0.42857142857142855
0,2013-06-27,2,81.57142857142857,6.0854718003591985,83.0,-1.4285714285714306,0,0,64.21428571428571,5.394848988099259,65.0,-0.7857142857142918,0,0,73.14285714285714,5.303948353054366,75.0,-1.8571428571428612,0,0,59.07142857142857,6.764889966860973,61.0,-1.9285714285714306,1,0,64.42857142857143,5.214097542893994,65.5,-1.0714285714285694,0,0,0.07142857142857142,0.26726124191242434,0.0,0.07142857142857142,0,1,8.214285714285714,5.176553225525967,10.0,-1.7857142857142865,0,0,0.04857142857142858,0.06755136425851675,0.005,0.04357142857142858,0,1,29.314999999999998,0.0962169024012534,29.32,-0.005000000000002558,1,0,7.214285714285714,3.0361557532909536,6.2,1.0142857142857142,0,0,15.571428571428571,8.653272264243213,19.5,-3.928571428571429,0,0,9.171428571428569,1.8967294001998327,8.8,0.37142857142856833,0,1,0.35714285714285715
