,Longitude,Latitude,min,max,most_recent_spray (days),Date_of_collection,Address,Block,Street,Trap,AddressNumberAndStreet,AddressAccuracy,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,WnvPresent,Recently_sprayed,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,weather_type_Norm,Day_of_month,month,year,Day_of_week
9600,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9601,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9602,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9603,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9604,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,1,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9605,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,18,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9606,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,11,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9607,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,1,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9608,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,1,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9609,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,19,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9610,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,27,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9611,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,49,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9612,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,1,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9613,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9614,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,38,0,1,0,0,0,0,1,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9615,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,48,0,1,0,0,0,0,1,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9616,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9617,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,15,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9618,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,1,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9619,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9620,-87.891,41.975,,,3650,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,3,0,1,0,0,0,0,0,0,1,81,61,71,57,62,0,6, ,0.0,29.23,29.95,7.6,30,7.8,1,1,8,2013,3
9621,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,11,0,1,0,0,0,0,0,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9622,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,34,0,1,0,0,0,0,0,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9623,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,24,0,1,0,0,0,0,0,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9624,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,6,0,1,0,0,0,0,0,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9625,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,35,0,1,0,0,0,0,0,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9626,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,4,0,0,1,0,0,0,0,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9627,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,20,1,0,0,0,0,0,1,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9628,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,21,1,0,0,0,0,0,1,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9629,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,6,1,0,0,0,0,0,0,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9630,-87.891,41.975,,,3650,2013-08-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,2,1,0,0,0,0,0,0,0,1,78,65,72,56,62,0,7, ,0.0,29.26,29.98,8.6,5,9.3,1,8,8,2013,3
9631,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,2,0,1,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9632,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,5,0,1,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9633,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,7,0,1,0,0,0,0,1,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9634,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,36,0,1,0,0,0,0,1,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9635,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,22,0,1,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9636,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,1,0,1,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9637,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,3,0,1,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9638,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,7,0,1,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9639,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,10,0,0,1,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9640,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,2,0,0,1,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9641,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,9,0,0,1,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9642,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,4,0,0,1,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9643,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,19,0,0,1,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9644,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,14,1,0,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9645,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,3,1,0,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9646,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,4,1,0,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9647,-87.891,41.975,,,3650,2013-08-15,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,3,1,0,0,0,0,0,0,0,1,75,55,65,53,58,0,0, ,0.0,29.4,30.13,4.2,24,4.9,1,15,8,2013,3
9648,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,10,0,1,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9649,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,4,0,1,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9650,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,8,0,1,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9651,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,27,0,1,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9652,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,6,0,1,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9653,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,31,0,1,0,0,0,0,1,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9654,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,1,0,0,1,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9655,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,13,1,0,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9656,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,33,1,0,0,0,0,0,1,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9657,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,6,1,0,0,0,0,0,1,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9658,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,16,1,0,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9659,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,22,1,0,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9660,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,42,1,0,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9661,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,10,1,0,0,0,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9662,-87.891,41.975,,,3650,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,1,0,0,0,1,0,0,0,0,1,78,68,73,67,69,0,8,RA,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,3
9663,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,29,0,1,0,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9664,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,1,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9665,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9666,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,1,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9667,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,50,0,1,0,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9668,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,19,0,1,0,0,0,0,1,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9669,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,5,0,1,0,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9670,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,16,0,1,0,0,0,0,1,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9671,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,27,0,1,0,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9672,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,18,0,1,0,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9673,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,13,0,0,1,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9674,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,24,1,0,0,0,0,0,1,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9675,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,1,1,0,0,0,0,0,1,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9676,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,3,1,0,0,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9677,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,40,1,0,0,0,0,0,1,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
9678,-87.891,41.975,,,3650,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",9,12,1,0,0,0,0,0,0,0,1,89,66,78,64,69,0,13,BR HZ,0.0,29.29,30.01,3.9,10,4.7,0,29,8,2013,3
