,Longitude,Latitude,AddressAccuracy,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray_(days),Recently_sprayed,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,weather_type_Norm,Day_of_month,month,year,Day_of_week,sprayed_2_yrs_ago,never_sprayed,WnvPresent
8350,-87.566,41.705,8,3,0,1,0,0,0,0,3650,0,83,68,76,60,65,0,11,0.16,28.97,29.62,9.0,29,9.8,0,28,6,5,4,0,1,0
8351,-87.566,41.705,8,7,0,0,1,0,0,0,3650,0,87,71,79,70,72,0,14,0.84,29.31,29.95,10.0,22,10.5,0,8,7,5,0,0,1,0
8352,-87.566,41.705,8,27,0,0,1,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
8353,-87.566,41.705,8,1,0,0,0,0,0,1,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
8354,-87.566,41.705,8,7,0,1,0,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,0
8355,-87.566,41.705,8,13,0,0,1,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,1
8356,-87.566,41.705,8,11,0,1,0,0,0,0,3650,0,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,1,25,7,5,3,0,1,0
8357,-87.566,41.705,8,7,0,0,1,0,0,0,3650,0,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,1,25,7,5,3,0,1,0
8358,-87.566,41.705,8,9,0,1,0,0,0,0,3650,0,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,1,0
8359,-87.566,41.705,8,7,0,0,1,0,0,0,3650,0,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,1,0
8360,-87.566,41.705,8,11,1,0,0,0,0,0,3650,0,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,1,0
8361,-87.566,41.705,8,26,0,1,0,0,0,0,3650,0,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,1,0
8362,-87.566,41.705,8,7,0,0,1,0,0,0,3650,0,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,1,0
8363,-87.566,41.705,8,2,1,0,0,0,0,0,3650,0,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,1,0
8364,-87.566,41.705,8,7,0,1,0,0,0,0,3650,0,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,1,15,8,5,3,0,1,0
8365,-87.566,41.705,8,39,1,0,0,0,0,0,3650,0,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,1,15,8,5,3,0,1,0
8366,-87.566,41.705,8,48,0,1,0,0,0,0,3650,0,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,22,8,5,3,0,1,0
8367,-87.566,41.705,8,6,1,0,0,0,0,0,3650,0,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,22,8,5,3,0,1,0
8368,-87.566,41.705,8,39,0,1,0,0,0,0,3650,0,87,69,78,65,69,0,13,0.0,29.36,30.0,4.2,10,4.6,0,29,8,5,3,0,1,1
8369,-87.566,41.705,8,39,1,0,0,0,0,0,3650,0,87,69,78,65,69,0,13,0.0,29.36,30.0,4.2,10,4.6,0,29,8,5,3,0,1,0
8370,-87.566,41.705,8,46,1,0,0,0,0,0,3650,0,87,69,78,65,69,0,13,0.0,29.36,30.0,4.2,10,4.6,0,29,8,5,3,0,1,0
8371,-87.566,41.705,8,10,0,1,0,0,0,0,3650,0,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,1,6,9,5,4,0,1,0
8372,-87.566,41.705,8,1,0,0,1,0,0,0,3650,0,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,1,6,9,5,4,0,1,0
8373,-87.566,41.705,8,40,1,0,0,0,0,0,3650,0,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,1,6,9,5,4,0,1,0
8374,-87.566,41.705,8,43,0,1,0,0,0,0,3650,0,83,63,73,58,64,0,8,0.06,29.34,29.97,6.8,34,9.8,1,12,9,5,3,0,1,0
8375,-87.566,41.705,8,30,1,0,0,0,0,0,3650,0,83,63,73,58,64,0,8,0.06,29.34,29.97,6.8,34,9.8,1,12,9,5,3,0,1,0
8376,-87.566,41.705,8,15,0,1,0,0,0,0,3650,0,84,70,77,66,69,0,12,0.005,29.21,29.87,7.8,16,10.0,0,19,9,5,3,0,1,0
8377,-87.566,41.705,8,5,0,1,0,0,0,0,3650,0,75,55,65,52,58,0,0,0.0,29.4,30.04,4.1,9,4.6,1,26,9,5,3,0,1,0
8378,-87.566,41.705,8,6,1,0,0,0,0,0,3650,0,75,55,65,52,58,0,0,0.0,29.4,30.04,4.1,9,4.6,1,26,9,5,3,0,1,0
8379,-87.703,41.748,9,2,0,1,0,0,0,0,3650,0,83,70,77,67,70,0,12,0.04,29.16,29.8,1.2,36,8.1,0,27,7,-1,4,0,1,0
8380,-87.703,41.748,9,1,0,0,1,0,0,0,3650,0,83,70,77,67,70,0,12,0.04,29.16,29.8,1.2,36,8.1,0,27,7,-1,4,0,1,0
8381,-87.703,41.748,9,2,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8382,-87.703,41.748,9,3,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8383,-87.703,41.748,9,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8384,-87.703,41.748,9,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8385,-87.703,41.748,9,1,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8386,-87.703,41.748,9,3,0,1,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
8387,-87.703,41.748,9,1,1,0,0,0,0,0,3650,0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0,0,21,8,-1,1,0,1,0
8388,-87.703,41.748,9,1,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8389,-87.703,41.748,9,1,0,0,0,0,0,1,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8390,-87.703,41.748,9,1,0,1,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
8391,-87.703,41.748,9,1,0,1,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
8392,-87.655,41.775,9,5,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8393,-87.655,41.775,9,1,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8394,-87.655,41.775,9,2,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8395,-87.655,41.775,9,2,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8396,-87.655,41.775,9,1,1,0,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8397,-87.655,41.775,9,1,1,0,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
8398,-87.655,41.775,9,1,0,1,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
8399,-87.655,41.775,9,4,1,0,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
8400,-87.604,41.645,5,7,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8401,-87.604,41.645,5,4,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8402,-87.604,41.645,5,20,0,1,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8403,-87.604,41.645,5,1,0,1,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8404,-87.604,41.645,5,6,1,0,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8405,-87.604,41.645,5,18,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8406,-87.604,41.645,5,26,1,0,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8407,-87.604,41.645,5,10,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8408,-87.604,41.645,5,15,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8409,-87.604,41.645,5,10,0,1,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,1
8410,-87.604,41.645,5,2,1,0,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
8411,-87.604,41.645,5,2,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8412,-87.604,41.645,5,2,1,0,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8413,-87.604,41.645,5,2,0,1,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
8414,-87.604,41.645,5,1,0,1,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
8415,-87.604,41.645,5,1,0,0,1,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
8416,-87.604,41.645,5,2,1,0,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
8417,-87.556,41.734,8,2,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8418,-87.556,41.734,8,2,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8419,-87.556,41.734,8,1,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8420,-87.556,41.734,8,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8421,-87.556,41.734,8,5,0,1,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8422,-87.556,41.734,8,4,1,0,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8423,-87.556,41.734,8,1,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8424,-87.556,41.734,8,4,1,0,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8425,-87.556,41.734,8,4,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8426,-87.556,41.734,8,2,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8427,-87.556,41.734,8,3,0,1,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
8428,-87.556,41.734,8,2,1,0,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
8429,-87.556,41.734,8,4,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8430,-87.556,41.734,8,3,1,0,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8431,-87.556,41.734,8,1,0,1,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
8432,-87.556,41.734,8,2,0,1,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
8433,-87.556,41.734,8,2,1,0,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
8434,-87.556,41.734,8,5,0,1,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
8435,-87.556,41.734,8,1,1,0,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
8436,-87.556,41.734,8,3,0,1,0,0,0,0,3650,0,90,70,80,70,74,0,15,0.13,29.18,29.81,5.3,24,8.0,0,11,7,3,0,0,1,0
8437,-87.556,41.734,8,6,0,1,0,0,0,0,3650,0,86,71,79,60,67,0,14,0.0,29.33,29.96,6.2,10,6.8,1,15,7,3,4,0,1,0
8438,-87.556,41.734,8,14,0,0,1,0,0,0,3650,0,86,71,79,60,67,0,14,0.0,29.33,29.96,6.2,10,6.8,1,15,7,3,4,0,1,0
8439,-87.556,41.734,8,1,0,1,0,0,0,0,3650,0,86,74,80,69,72,0,15,0.36,29.34,29.96,3.5,4,5.6,0,29,7,3,4,0,1,0
8440,-87.556,41.734,8,2,0,1,0,0,0,0,3650,0,82,65,74,57,64,0,9,0.0,29.28,29.93,8.2,19,8.4,1,12,8,3,4,0,1,0
8441,-87.556,41.734,8,1,0,1,0,0,0,0,3650,0,86,67,77,62,68,0,12,0.0,29.23,29.87,4.7,13,5.8,1,19,8,3,4,0,1,0
8442,-87.556,41.734,8,3,0,1,0,0,0,0,3650,0,83,61,72,58,64,0,7,0.0,29.32,29.97,1.2,20,3.4,1,26,8,3,4,0,1,0
8443,-87.556,41.734,8,1,1,0,0,0,0,0,3650,0,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,1,16,9,3,4,0,1,0
8444,-87.556,41.734,8,1,0,0,1,0,0,0,3650,0,68,54,61,44,52,4,0,0.0,29.26,29.92,8.8,2,9.2,1,7,6,5,4,0,1,0
8445,-87.556,41.734,8,3,0,1,0,0,0,0,3650,0,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,0,21,6,5,4,0,1,0
8446,-87.556,41.734,8,3,0,0,1,0,0,0,3650,0,83,68,76,60,65,0,11,0.16,28.97,29.62,9.0,29,9.8,0,28,6,5,4,0,1,0
8447,-87.556,41.734,8,2,0,1,0,0,0,0,3650,0,87,71,79,70,72,0,14,0.84,29.31,29.95,10.0,22,10.5,0,8,7,5,0,0,1,0
8448,-87.556,41.734,8,2,0,0,1,0,0,0,3650,0,87,71,79,70,72,0,14,0.84,29.31,29.95,10.0,22,10.5,0,8,7,5,0,0,1,0
8449,-87.556,41.734,8,3,0,1,0,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
8450,-87.556,41.734,8,5,0,0,1,0,0,0,3650,0,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,1,12,7,5,4,0,1,0
8451,-87.556,41.734,8,5,0,1,0,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,0
8452,-87.556,41.734,8,2,0,0,1,0,0,0,3650,0,97,75,86,69,75,0,21,0.005,29.17,29.82,13.4,24,13.9,0,19,7,5,4,0,1,0
8453,-87.556,41.734,8,4,0,0,1,0,0,0,3650,0,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,1,25,7,5,3,0,1,0
8454,-87.556,41.734,8,6,0,0,1,0,0,0,3650,0,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,1,1,8,5,3,0,1,0
8455,-87.556,41.734,8,2,0,1,0,0,0,0,3650,0,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,1,0
8456,-87.556,41.734,8,1,0,0,1,0,0,0,3650,0,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,1,8,8,5,3,0,1,0
8457,-87.556,41.734,8,3,1,0,0,0,0,0,3650,0,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,1,15,8,5,3,0,1,0
8458,-87.556,41.734,8,5,0,1,0,0,0,0,3650,0,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,22,8,5,3,0,1,0
8459,-87.556,41.734,8,3,0,0,1,0,0,0,3650,0,87,69,78,65,69,0,13,0.0,29.36,30.0,4.2,10,4.6,0,29,8,5,3,0,1,0
8460,-87.556,41.734,8,1,0,1,0,0,0,0,3650,0,84,70,77,66,69,0,12,0.005,29.21,29.87,7.8,16,10.0,0,19,9,5,3,0,1,0
8461,-87.556,41.734,8,2,1,0,0,0,0,0,3650,0,84,70,77,66,69,0,12,0.005,29.21,29.87,7.8,16,10.0,0,19,9,5,3,0,1,0
8462,-87.556,41.734,8,5,0,1,0,0,0,0,3650,0,75,55,65,52,58,0,0,0.0,29.4,30.04,4.1,9,4.6,1,26,9,5,3,0,1,0
8463,-87.532,41.718,8,4,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8464,-87.532,41.718,8,5,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8465,-87.532,41.718,8,3,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8466,-87.532,41.718,8,1,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8467,-87.532,41.718,8,19,0,1,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8468,-87.532,41.718,8,4,1,0,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8469,-87.532,41.718,8,13,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8470,-87.532,41.718,8,10,1,0,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8471,-87.532,41.718,8,32,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8472,-87.532,41.718,8,34,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8473,-87.532,41.718,8,18,0,1,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
8474,-87.532,41.718,8,22,1,0,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
8475,-87.532,41.718,8,3,0,1,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8476,-87.532,41.718,8,16,1,0,0,0,0,0,3650,0,81,69,75,67,69,0,10,0.2,29.16,29.81,5.5,25,7.3,0,24,8,-1,4,0,1,0
8477,-87.532,41.718,8,22,0,1,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
8478,-87.532,41.718,8,3,1,0,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
8479,-87.532,41.718,8,1,1,0,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
8480,-87.532,41.718,8,1,0,1,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
8481,-87.532,41.718,8,7,1,0,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
8482,-87.532,41.718,8,1,0,1,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
8483,-87.532,41.718,8,6,1,0,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
8484,-87.532,41.718,8,2,0,1,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
8485,-87.532,41.718,8,12,1,0,0,0,0,0,3650,0,83,56,70,56,62,0,5,0.0,29.39,30.03,4.6,17,5.9,1,4,10,-1,3,0,1,0
8486,-87.605,41.75,5,11,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8487,-87.605,41.75,5,2,0,1,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8488,-87.605,41.75,5,1,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8489,-87.605,41.75,5,2,0,0,1,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8490,-87.605,41.75,5,2,1,0,0,0,0,0,3650,0,91,69,80,63,70,0,15,0.0,29.34,29.98,2.1,13,3.7,1,1,8,-1,2,0,1,0
8491,-87.605,41.75,5,16,0,1,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8492,-87.605,41.75,5,1,0,0,1,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8493,-87.605,41.75,5,7,1,0,0,0,0,0,3650,0,91,73,82,66,72,0,17,0.0,29.31,29.95,6.5,23,7.2,1,2,8,-1,3,0,1,0
8494,-87.605,41.75,5,25,0,1,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8495,-87.605,41.75,5,1,0,0,1,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8496,-87.605,41.75,5,35,1,0,0,0,0,0,3650,0,92,73,83,73,76,0,18,0.06,29.11,29.74,6.3,24,8.8,0,7,8,-1,1,0,1,0
8497,-87.605,41.75,5,15,0,1,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8498,-87.605,41.75,5,18,1,0,0,0,0,0,3650,0,81,72,77,69,71,0,12,0.83,29.23,29.87,4.9,6,7.1,0,15,8,-1,2,0,1,0
8499,-87.605,41.75,5,9,0,1,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
8500,-87.605,41.75,5,1,0,0,1,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
8501,-87.605,41.75,5,3,1,0,0,0,0,0,3650,0,90,70,80,70,73,0,15,0.88,29.29,29.93,5.1,21,8.4,0,22,8,-1,2,0,1,0
8502,-87.605,41.75,5,12,0,1,0,0,0,0,3650,0,90,69,80,65,70,0,15,0.0,29.34,29.98,7.8,21,8.3,1,28,8,-1,1,0,1,0
8503,-87.605,41.75,5,8,1,0,0,0,0,0,3650,0,90,69,80,65,70,0,15,0.0,29.34,29.98,7.8,21,8.3,1,28,8,-1,1,0,1,0
8504,-87.605,41.75,5,2,0,1,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
8505,-87.605,41.75,5,1,1,0,0,0,0,0,3650,0,91,72,82,62,69,0,17,0.0,29.31,29.94,6.4,19,6.7,1,5,9,-1,2,0,1,0
8506,-87.605,41.75,5,1,0,1,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
8507,-87.605,41.75,5,1,1,0,0,0,0,0,3650,0,66,46,56,43,50,9,0,0.0,29.46,30.11,1.9,5,6.0,1,12,9,-1,2,0,1,0
8508,-87.605,41.75,5,1,0,1,0,0,0,0,3650,0,84,68,76,59,65,0,11,0.0,29.47,30.09,3.5,25,9.0,1,19,9,-1,2,0,1,0
8509,-87.605,41.75,5,12,0,1,0,0,0,0,3650,0,91,71,81,62,69,0,16,0.0,29.34,29.98,10.0,19,10.5,1,24,9,-1,0,0,1,0
